Index,Lieferant,LiefArtNr,LiefFarbe,EigeneFarbBez,Wgrp,Groesse,Mwst,Preis,Lagerbestand,Saison,
2011111155365,DNA Luxury Leather,ELOISE,Earth,,M,Da Pelzjacke,19,1550.00,0,134,
2011111155358,DNA Luxury Leather,ELOISE,Earth,,XS,Da Pelzjacke,19,1550.00,1,134,
2011111155341,DNA Luxury Leather,SUZY JACKE,Dark Grey,grau,M,Da Pelzjacke,19,999.00,0,134,
2011111155334,DNA Luxury Leather,SUZY JACKE,Dark Grey,grau,S,Da Pelzjacke,19,999.00,0,134,
2011111155327,DNA Luxury Leather,SUZY JACKE,Dark Grey,grau,XS,Da Pelzjacke,19,999.00,0,134,
2011111155426,DNA Luxury Leather,VICTORIA,Black,schwarz,L,Da Pelzjacke,19,499.00,1,134,
2011111155419,DNA Luxury Leather,VICTORIA,Black,schwarz,M,Da Pelzjacke,19,499.00,0,134,
2011111155402,DNA Luxury Leather,VICTORIA,Black,schwarz,S,Da Pelzjacke,19,499.00,0,134,
2011111155433,DNA Luxury Leather,VICTORIA,Black,schwarz,XL,Da Pelzjacke,19,499.00,0,134,
2011111159066,DNA Luxury Leather,VICTORIA,Black,schwarz,XS,Da Pelzjacke,19,499.00,1-,134,
2011111155464,DNA Luxury Leather,VICTORIA,Fired Brick,,L,Da Pelzjacke,19,499.00,1,134,
2011111155457,DNA Luxury Leather,VICTORIA,Fired Brick,,M,Da Pelzjacke,19,499.00,0,134,
2011111155440,DNA Luxury Leather,VICTORIA,Fired Brick,,S,Da Pelzjacke,19,499.00,1,134,
2011111155471,DNA Luxury Leather,VICTORIA,Fired Brick,,XL,Da Pelzjacke,19,499.00,0,134,
2011111159073,DNA Luxury Leather,VICTORIA,Fired Brick,,XS,Da Pelzjacke,19,499.00,1,134,
2011111155266,DNA Luxury Leather,ZOE WESTE,Dark Grey,grau,M,Da Pelzjacke,19,539.00,0,134,
2011111155259,DNA Luxury Leather,ZOE WESTE,Dark Grey,grau,S,Da Pelzjacke,19,539.00,0,134,
2011111155280,DNA Luxury Leather,ZOE WESTE,Fired bric,,M,Da Pelzjacke,19,539.00,0,134,
2011111155273,DNA Luxury Leather,ZOE WESTE,Fired bric,,S,Da Pelzjacke,19,539.00,0,134,
2011111159059,DNA Luxury Leather,ZOE WESTE,Fired bric,,XS,Da Pelzjacke,19,539.00,0,134,
2011111120592,DNA Luxury Leather,130-VIOGNIER JACKE,Antra,grau,L,Da Lederjacke,19,399.00,0,131,
2011111120585,DNA Luxury Leather,130-VIOGNIER JACKE,Antra,grau,M,Da Lederjacke,19,399.00,0,131,
2011111120578,DNA Luxury Leather,130-VIOGNIER JACKE,Antra,grau,S,Da Lederjacke,19,399.00,0,131,
2011111120561,DNA Luxury Leather,130-VIOGNIER JACKE,Antra,grau,XS,Da Lederjacke,19,399.00,0,131,
2011111120554,DNA Luxury Leather,130-VIOGNIER JACKE,Baby,Nude,L,Da Lederjacke,19,399.00,0,131,
2011111120547,DNA Luxury Leather,130-VIOGNIER JACKE,Baby,Nude,M,Da Lederjacke,19,399.00,0,131,
2011111120530,DNA Luxury Leather,130-VIOGNIER JACKE,Baby,Nude,S,Da Lederjacke,19,399.00,0,131,
2011111120523,DNA Luxury Leather,130-VIOGNIER JACKE,Baby,Nude,XS,Da Lederjacke,19,399.00,0,131,
2011111120639,DNA Luxury Leather,130-VIOGNIER JACKE,Black,schwarz,L,Da Lederjacke,19,399.00,0,131,
2011111120622,DNA Luxury Leather,130-VIOGNIER JACKE,Black,schwarz,M,Da Lederjacke,19,399.00,0,131,
2011111120615,DNA Luxury Leather,130-VIOGNIER JACKE,Black,schwarz,S,Da Lederjacke,19,399.00,0,131,
2011111120608,DNA Luxury Leather,130-VIOGNIER JACKE,Black,schwarz,XS,Da Lederjacke,19,399.00,0,131,
2011111155167,DNA Luxury Leather,131,Black,schwarz,M,Da Lederjacke,19,419.00,0,134,
2011111155150,DNA Luxury Leather,131,Black,schwarz,S,Da Lederjacke,19,419.00,0,134,
2011111155143,DNA Luxury Leather,131,Black,schwarz,XS,Da Lederjacke,19,419.00,0,134,
2011111132199,M Missoni,ED0652B5-M40652M,189,Mehrfarbig,36,Da Hosen Lang,19,359.00,0,132,
2011111132205,M Missoni,ED0652B5-M40652M,189,Mehrfarbig,38,Da Hosen Lang,19,359.00,0,132,
2011111132212,M Missoni,ED0652B5-M40652M,189,Mehrfarbig,40,Da Hosen Lang,19,359.00,0,132,
2011111141108,M Missoni,ED0652B5-M40652M,189,Mehrfarbig,42,Da Hosen Lang,19,359.00,0,132,
2011111141115,M Missoni,ED0652B5-M40652M,189,Mehrfarbig,44,Da Hosen Lang,19,359.00,0,132,
2011111141122,M Missoni,ED0652B5-M40652M,189,Mehrfarbig,46,Da Hosen Lang,19,359.00,0,132,
2011111122275,M Missoni,ED365210-M40615M,077,Mehrfarbig,34,Da Hosen Lang,19,349.00,0,131,
2011111122282,M Missoni,ED365210-M40615M,077,Mehrfarbig,36,Da Hosen Lang,19,349.00,0,131,
2011111122299,M Missoni,ED365210-M40615M,077,Mehrfarbig,38,Da Hosen Lang,19,349.00,0,131,
2011111132120,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,36,Da Hosen Lang,19,339.00,0,132,
2011111132137,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,38,Da Hosen Lang,19,339.00,0,132,
2011111132144,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,40,Da Hosen Lang,19,339.00,0,132,
2011111132151,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,42,Da Hosen Lang,19,339.00,0,132,
2011111132168,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,36,Da Hosen Lang,19,449.00,0,132,
2011111132175,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,38,Da Hosen Lang,19,449.00,0,132,
2011111132182,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,40,Da Hosen Lang,19,449.00,0,132,
2011111143553,M Missoni,FD365515-M1C027M,085,Mehrfarbig,40,Da Hosen Lang,19,309.00,1,131,
2011111143560,M Missoni,FD365515-M1C027M,085,Mehrfarbig,42,Da Hosen Lang,19,309.00,0,131,
2011111143577,M Missoni,FD365515-M1C027M,085,Mehrfarbig,44,Da Hosen Lang,19,309.00,1,131,
2011111143584,M Missoni,FD365515-M1C027M,085,Mehrfarbig,46,Da Hosen Lang,19,309.00,1,131,
2011111143522,M Missoni,FD3GN500-M4701M,085,Mehrfarbig,40,Da Hosen Lang,19,349.00,1,131,
2011111143539,M Missoni,FD3GN500-M4701M,085,Mehrfarbig,42,Da Hosen Lang,19,349.00,1,131,
2011111143546,M Missoni,FD3GN500-M4701M,085,Mehrfarbig,44,Da Hosen Lang,19,349.00,0,131,
2011111121728,M Missoni,EDC3VS275-MM2195,758,Mehrfarbig,38,Da Pullover LA,19,339.00,0,131,
2011111121735,M Missoni,EDC3VS275-MM2195,758,Mehrfarbig,40,Da Pullover LA,19,339.00,0,131,
2011111121742,M Missoni,EDC3VS275-MM2195,758,Mehrfarbig,42,Da Pullover LA,19,339.00,0,131,
2011111121780,M Missoni,EDC90230-MM2195,758,Mehrfarbig,38,Da Pullover LA,19,339.00,0,131,
2011111121797,M Missoni,EDC90230-MM2195,758,Mehrfarbig,40,Da Pullover LA,19,339.00,0,131,
2011111121803,M Missoni,EDC90230-MM2195,758,Mehrfarbig,42,Da Pullover LA,19,339.00,0,131,
2011111121759,M Missoni,EDC90235-M2195,758,Mehrfarbig,34,Da Pullover LA,19,369.00,0,131,
2011111121766,M Missoni,EDC90235-M2195,758,Mehrfarbig,36,Da Pullover LA,19,369.00,0,131,
2011111121773,M Missoni,EDC90235-M2195,758,Mehrfarbig,38,Da Pullover LA,19,369.00,0,131,
2011111122213,M Missoni,EDC90245-MM2196,769,Mehrfarbig,36,Da Pullover LA,19,319.00,0,131,
2011111122220,M Missoni,EDC90245-MM2196,769,Mehrfarbig,38,Da Pullover LA,19,319.00,0,131,
2011111122237,M Missoni,EDC90245-MM2196,769,Mehrfarbig,40,Da Pullover LA,19,319.00,0,131,
2011111121810,M Missoni,EDC90250-MM2198,013,Mehrfarbig,34,Da Pullover LA,19,389.00,0,131,
2011111121827,M Missoni,EDC90250-MM2198,013,Mehrfarbig,36,Da Pullover LA,19,389.00,0,131,
2011111121834,M Missoni,EDC90250-MM2198,013,Mehrfarbig,38,Da Pullover LA,19,389.00,0,131,
2011111122244,M Missoni,EDC9A265-MM2196,769,Mehrfarbig,34,Da Pullover LA,19,465.00,0,131,
2011111122251,M Missoni,EDC9A265-MM2196,769,Mehrfarbig,36,Da Pullover LA,19,465.00,0,131,
2011111122268,M Missoni,EDC9A265-MM2196,769,Mehrfarbig,38,Da Pullover LA,19,465.00,0,131,
2011111143324,M Missoni,FD380535-M40704M,085,Mehrfarbig,40,Da Pullover LA,19,219.00,0,131,
2011111143331,M Missoni,FD380535-M40704M,085,Mehrfarbig,42,Da Pullover LA,19,219.00,0,131,
2011111143348,M Missoni,FD380535-M40704M,085,Mehrfarbig,44,Da Pullover LA,19,219.00,0,131,
2011111143355,M Missoni,FD380535-M40704M,085,Mehrfarbig,46,Da Pullover LA,19,219.00,0,131,
2011111143157,M Missoni,FD3VS530-M8A673M,013,Mehrfarbig,40,Da Pullover LA,19,429.00,0,131,
2011111143164,M Missoni,FD3VS530-M8A673M,013,Mehrfarbig,42,Da Pullover LA,19,429.00,0,131,
2011111143171,M Missoni,FD3VS530-M8A673M,013,Mehrfarbig,44,Da Pullover LA,19,429.00,0,131,
2011111133158,M Missoni,EDA902E5-MM2268,111,Mehrfarbig,36,Da Pullover 1/2,19,429.00,0,132,
2011111132458,M Missoni,EDA902E5-MM2268,111,Mehrfarbig,38,Da Pullover 1/2,19,429.00,0,132,
2011111132465,M Missoni,EDA902E5-MM2268,111,Mehrfarbig,40,Da Pullover 1/2,19,429.00,0,132,
2011111132472,M Missoni,EDA902E5-MM2268,111,Mehrfarbig,42,Da Pullover 1/2,19,429.00,0,132,
2011111140903,M Missoni,EDA902E5-MM2268,111,Mehrfarbig,44,Da Pullover 1/2,19,429.00,0,132,
2011111140910,M Missoni,EDA902E5-MM2268,111,Mehrfarbig,46,Da Pullover 1/2,19,429.00,0,132,
2011111143379,M Missoni,FDC90500-MM2307,347,Mehrfarbig,M,Da Pullover 1/2,19,589.00,2,131,
2011111143362,M Missoni,FDC90500-MM2307,347,Mehrfarbig,S,Da Pullover 1/2,19,589.00,1,131,
2011111122114,M Missoni,EDC9L225-MM2213,013,Mehrfarbig,34,Da Tank Top,19,459.00,0,131,
2011111122121,M Missoni,EDC9L225-MM2213,013,Mehrfarbig,36,Da Tank Top,19,459.00,0,131,
2011111122138,M Missoni,EDC9L225-MM2213,013,Mehrfarbig,38,Da Tank Top,19,459.00,0,131,
2011111122206,M Missoni,EDCNA235-MM2222,077,Mehrfarbig,L,Da T-Shirt,19,299.00,0,131,
2011111122190,M Missoni,EDCNA235-MM2222,077,Mehrfarbig,M,Da T-Shirt,19,299.00,0,131,
2011111122183,M Missoni,EDCNA235-MM2222,077,Mehrfarbig,S,Da T-Shirt,19,299.00,0,131,
2011111174755,M Missoni,GDONO8A5-M9C218M,096,gemustert,L,Da T-Shirt,19,199.00,0,142,
2011111174748,M Missoni,GDONO8A5-M9C218M,096,gemustert,M,Da T-Shirt,19,199.00,1,142,
2011111174731,M Missoni,GDONO8A5-M9C218M,096,gemustert,S,Da T-Shirt,19,199.00,1,142,
2011111174762,M Missoni,GDONO8A5-M9C218M,096,gemustert,XL,Da T-Shirt,19,199.00,0,142,
2011111174724,M Missoni,GDONO8A5-M9C218M,096,gemustert,XS,Da T-Shirt,19,199.00,1,142,
2011111174809,M Missoni,GDONO8A5-M9C218M,564,gemustert,L,Da T-Shirt,19,199.00,0,142,
2011111174793,M Missoni,GDONO8A5-M9C218M,564,gemustert,M,Da T-Shirt,19,199.00,1,142,
2011111174786,M Missoni,GDONO8A5-M9C218M,564,gemustert,S,Da T-Shirt,19,199.00,1,142,
2011111174816,M Missoni,GDONO8A5-M9C218M,564,gemustert,XL,Da T-Shirt,19,199.00,1,142,
2011111174779,M Missoni,GDONO8A5-M9C218M,564,gemustert,XS,Da T-Shirt,19,199.00,1,142,
2011111132090,M Missoni,EDA9A2J0-MM2265,636,Mehrfarbig,36,Da Cardigan,19,629.00,0,132,
2011111132106,M Missoni,EDA9A2J0-MM2265,636,Mehrfarbig,38,Da Cardigan,19,629.00,0,132,
2011111132113,M Missoni,EDA9A2J0-MM2265,636,Mehrfarbig,40,Da Cardigan,19,629.00,0,132,
2011111132328,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,36,Da Cardigan,19,339.00,0,132,
2011111132335,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,38,Da Cardigan,19,339.00,0,132,
2011111132342,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,40,Da Cardigan,19,339.00,0,132,
2011111132359,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,42,Da Cardigan,19,339.00,0,132,
2011111141016,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,44,Da Cardigan,19,339.00,0,132,
2011111141023,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,46,Da Cardigan,19,339.00,0,132,
2011111141030,M Missoni,EDA9Q2B5-MM2260,189,Mehrfarbig,48,Da Cardigan,19,339.00,0,132,
2011111132571,M Missoni,EDA9Q2C0-MM2261,939,Mehrfarbig,36,Da Cardigan,19,309.00,0,132,
2011111132588,M Missoni,EDA9Q2C0-MM2261,939,Mehrfarbig,38,Da Cardigan,19,309.00,0,132,
2011111132595,M Missoni,EDA9Q2C0-MM2261,939,Mehrfarbig,40,Da Cardigan,19,309.00,0,132,
2011111141047,M Missoni,EDA9Q2C0-MM2261,939,Mehrfarbig,42,Da Cardigan,19,309.00,0,132,
2011111141054,M Missoni,EDA9Q2C0-MM2261,939,Mehrfarbig,44,Da Cardigan,19,309.00,0,132,
2011111141061,M Missoni,EDA9Q2C0-MM2261,939,Mehrfarbig,46,Da Cardigan,19,309.00,0,132,
2011111132366,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,36,Da Cardigan,19,449.00,0,132,
2011111132373,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,38,Da Cardigan,19,449.00,0,132,
2011111132380,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,40,Da Cardigan,19,449.00,0,132,
2011111141078,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,42,Da Cardigan,19,449.00,0,132,
2011111141085,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,44,Da Cardigan,19,449.00,0,132,
2011111141092,M Missoni,EDA9Q2D0-MM2263,307,Mehrfarbig,46,Da Cardigan,19,449.00,0,132,
2011111143195,M Missoni,FDC90530-MM2312,629,Mehrfarbig,M,Da Cardigan,19,469.00,0,131,
2011111143188,M Missoni,FDC90530-MM2312,629,Mehrfarbig,S,Da Cardigan,19,469.00,1,131,
2011111143218,M Missoni,FDC9Q520-MM2312,629,Mehrfarbig,M,Da Cardigan,19,529.00,0,131,
2011111143201,M Missoni,FDC9Q520-MM2312,629,Mehrfarbig,S,Da Cardigan,19,529.00,1,131,
2011111132021,M Missoni,ED0802G5-M1S003M,189,Mehrfarbig,36,Da Blusen L-Arm,19,219.00,0,132,
2011111132038,M Missoni,ED0802G5-M1S003M,189,Mehrfarbig,38,Da Blusen L-Arm,19,219.00,0,132,
2011111132045,M Missoni,ED0802G5-M1S003M,189,Mehrfarbig,40,Da Blusen L-Arm,19,219.00,0,132,
2011111132052,M Missoni,ED0802G5-M1S003M,189,Mehrfarbig,42,Da Blusen L-Arm,19,219.00,0,132,
2011111122152,M Missoni,EDC380216-M1M003M,417,Mehrfarbig,36,Da Blusen L-Arm,19,279.00,0,131,
2011111122169,M Missoni,EDC380216-M1M003M,417,Mehrfarbig,38,Da Blusen L-Arm,19,279.00,0,131,
2011111122176,M Missoni,EDC380216-M1M003M,417,Mehrfarbig,40,Da Blusen L-Arm,19,279.00,0,131,
2011111132229,M Missoni,ES0802G5-M1S003M,1,Mehrfarbig,36,Da Blusen L-Arm,19,219.00,0,132,
2011111132236,M Missoni,ES0802G5-M1S003M,1,Mehrfarbig,38,Da Blusen L-Arm,19,219.00,0,132,
2011111132243,M Missoni,ES0802G5-M1S003M,1,Mehrfarbig,40,Da Blusen L-Arm,19,219.00,0,132,
2011111132250,M Missoni,ES0802G5-M1S003M,1,Mehrfarbig,42,Da Blusen L-Arm,19,219.00,0,132,
2011111141139,M Missoni,ES0802G5-M1S003M,1,Mehrfarbig,44,Da Blusen L-Arm,19,219.00,0,132,
2011111141146,M Missoni,ES0802G5-M1S003M,1,Mehrfarbig,46,Da Blusen L-Arm,19,219.00,0,132,
2011111141153,M Missoni,ES0802G5-M1S003M,1,Mehrfarbig,48,Da Blusen L-Arm,19,219.00,0,132,
2011111143294,M Missoni,FD380510-M1W003M,347,Orange,42,Da Blusen L-Arm,19,289.00,0,131,
2011111143300,M Missoni,FD380510-M1W003M,347,Orange,44,Da Blusen L-Arm,19,289.00,0,131,
2011111143317,M Missoni,FD380510-M1W003M,347,Orange,46,Da Blusen L-Arm,19,289.00,1,131,
2011111143256,M Missoni,FD3VS520-M40705M,085,Mehrfarbig,42,Da Blusen L-Arm,19,389.00,1,131,
2011111143263,M Missoni,FD3VS520-M40705M,085,Mehrfarbig,44,Da Blusen L-Arm,19,389.00,0,131,
2011111143270,M Missoni,FD3VS520-M40705M,085,Mehrfarbig,46,Da Blusen L-Arm,19,389.00,1,131,
2011111143287,M Missoni,FD3VS520-M40705M,085,Mehrfarbig,48,Da Blusen L-Arm,19,389.00,0,131,
2011111132489,M Missoni,ED0862A6-M12258M,349,Mehrfarbig,36,Da Bluse Top,19,269.00,0,132,
2011111132496,M Missoni,ED0862A6-M12258M,349,Mehrfarbig,38,Da Bluse Top,19,269.00,0,132,
2011111132502,M Missoni,ED0862A6-M12258M,349,Mehrfarbig,40,Da Bluse Top,19,269.00,0,132,
2011111140842,M Missoni,ED0862A6-M12258M,349,Mehrfarbig,42,Da Bluse Top,19,269.00,0,132,
2011111140859,M Missoni,ED0862A6-M12258M,349,Mehrfarbig,44,Da Bluse Top,19,269.00,0,132,
2011111140866,M Missoni,ED0862A6-M12258M,349,Mehrfarbig,46,Da Bluse Top,19,269.00,0,132,
2011111132267,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,36,Da Bluse Top,19,289.00,0,132,
2011111132274,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,38,Da Bluse Top,19,289.00,0,132,
2011111132281,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,40,Da Bluse Top,19,289.00,0,132,
2011111140873,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,42,Da Bluse Top,19,289.00,0,132,
2011111140880,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,44,Da Bluse Top,19,289.00,0,132,
2011111140897,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,46,Da Bluse Top,19,289.00,0,132,
2011111121636,M Missoni,ED337220-M12175M,758,blau,34,Da Mantel Pop,19,539.00,0,131,
2011111121643,M Missoni,ED337220-M12175M,758,blau,36,Da Mantel Pop,19,539.00,0,131,
2011111121650,M Missoni,ED337220-M12175M,758,blau,38,Da Mantel Pop,19,539.00,0,131,
2011111122084,M Missoni,EDC9K201-MM2215,013,Mehrfarbig,36,Da Mantel Pop,19,849.00,0,131,
2011111122091,M Missoni,EDC9K201-MM2215,013,Mehrfarbig,38,Da Mantel Pop,19,849.00,0,131,
2011111122107,M Missoni,EDC9K201-MM2215,013,Mehrfarbig,40,Da Mantel Pop,19,849.00,0,131,
2011111121605,M Missoni,ED337205-M90159M,013,Mehrfarbig,36,Da Mantel Wolle,19,739.00,0,131,
2011111121612,M Missoni,ED337205-M90159M,013,Mehrfarbig,38,Da Mantel Wolle,19,739.00,0,131,
2011111121629,M Missoni,ED337205-M90159M,013,Mehrfarbig,40,Da Mantel Wolle,19,739.00,0,131,
2011111143478,M Missoni,FDC9A500-MM2310,085,Mehrfarbig,M,Da Mantel Wolle,19,799.00,2,131,
2011111143461,M Missoni,FDC9A500-MM2310,085,Mehrfarbig,S,Da Mantel Wolle,19,799.00,1,131,
2011111143492,M Missoni,FDC9K500-MM2307,347,Mehrfarbig,M,Da Mantel Wolle,19,999.00,0,131,
2011111143485,M Missoni,FDC9K500-MM2307,347,Mehrfarbig,S,Da Mantel Wolle,19,999.00,0,131,
2011111143515,M Missoni,FDC9K515-MM2310,085,Mehrfarbig,M,Da Mantel Wolle,19,1059.00,1,131,
2011111143508,M Missoni,FDC9K515-MM2310,085,Mehrfarbig,S,Da Mantel Wolle,19,1059.00,1,131,
2011111121667,M Missoni,DVS255-M9A082M,013,Mehrfarbig,36,Da Kleid kurz,19,479.00,0,131,
2011111121674,M Missoni,DVS255-M9A082M,013,Mehrfarbig,38,Da Kleid kurz,19,479.00,0,131,
2011111121681,M Missoni,DVS255-M9A082M,013,Mehrfarbig,40,Da Kleid kurz,19,479.00,0,131,
2011111132069,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,36,Da Kleid kurz,19,289.00,0,132,
2011111132076,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,38,Da Kleid kurz,19,289.00,0,132,
2011111132083,M Missoni,ED0862B0-M40650M,189,Mehrfarbig,40,Da Kleid kurz,19,289.00,0,132,
2011111132397,M Missoni,ED0VS2C0-M4B645M,111,Mehrfarbig,36,Da Kleid kurz,19,519.00,0,132,
2011111132403,M Missoni,ED0VS2C0-M4B645M,111,Mehrfarbig,38,Da Kleid kurz,19,519.00,0,132,
2011111132410,M Missoni,ED0VS2C0-M4B645M,111,Mehrfarbig,40,Da Kleid kurz,19,519.00,0,132,
2011111140798,M Missoni,ED0VS2C0-M4B645M,111,Mehrfarbig,42,Da Kleid kurz,19,519.00,0,132,
2011111140804,M Missoni,ED0VS2C0-M4B645M,111,Mehrfarbig,44,Da Kleid kurz,19,519.00,0,132,
2011111140811,M Missoni,ED0VS2C0-M4B645M,111,Mehrfarbig,46,Da Kleid kurz,19,519.00,0,132,
2011111132427,M Missoni,ED0VS2G0-M40648M,111,Mehrfarbig,36,Da Kleid kurz,19,399.00,0,132,
2011111132434,M Missoni,ED0VS2G0-M40648M,111,Mehrfarbig,38,Da Kleid kurz,19,399.00,0,132,
2011111132441,M Missoni,ED0VS2G0-M40648M,111,Mehrfarbig,40,Da Kleid kurz,19,399.00,0,132,
2011111140828,M Missoni,ED0VS2G0-M40648M,111,Mehrfarbig,42,Da Kleid kurz,19,399.00,0,132,
2011111140835,M Missoni,ED0VS2G0-M40648M,111,Mehrfarbig,46,Da Kleid kurz,19,399.00,0,132,
2011111121698,M Missoni,ED3VS275-M40606M,758,Mehrfarbig,34,Da Kleid kurz,19,389.00,0,131,
2011111121704,M Missoni,ED3VS275-M40606M,758,Mehrfarbig,36,Da Kleid kurz,19,389.00,0,131,
2011111121711,M Missoni,ED3VS275-M40606M,758,Mehrfarbig,38,Da Kleid kurz,19,389.00,0,131,
2011111132519,M Missoni,EDA9A2E0-MM2261,939,Mehrfarbig,36,Da Kleid kurz,19,379.00,0,132,
2011111132526,M Missoni,EDA9A2E0-MM2261,939,Mehrfarbig,38,Da Kleid kurz,19,379.00,0,132,
2011111132533,M Missoni,EDA9A2E0-MM2261,939,Mehrfarbig,40,Da Kleid kurz,19,379.00,0,132,
2011111140927,M Missoni,EDA9A2E0-MM2261,939,Mehrfarbig,42,Da Kleid kurz,19,379.00,0,132,
2011111140934,M Missoni,EDA9A2E0-MM2261,939,Mehrfarbig,44,Da Kleid kurz,19,379.00,0,132,
2011111140941,M Missoni,EDA9A2E0-MM2261,939,Mehrfarbig,46,Da Kleid kurz,19,379.00,0,132,
2011111132540,M Missoni,EDA9A2E5-MM2261,939,Mehrfarbig,36,Da Kleid kurz,19,479.00,0,132,
2011111132557,M Missoni,EDA9A2E5-MM2261,939,Mehrfarbig,38,Da Kleid kurz,19,479.00,0,132,
2011111132564,M Missoni,EDA9A2E5-MM2261,939,Mehrfarbig,40,Da Kleid kurz,19,479.00,0,132,
2011111140958,M Missoni,EDA9A2E5-MM2261,939,Mehrfarbig,42,Da Kleid kurz,19,479.00,0,132,
2011111140965,M Missoni,EDA9A2E5-MM2261,939,Mehrfarbig,44,Da Kleid kurz,19,479.00,0,132,
2011111140972,M Missoni,EDA9A2E5-MM2261,939,Mehrfarbig,46,Da Kleid kurz,19,479.00,0,132,
2011111121841,M Missoni,EDC9A210-MM2191,013,Mehrfarbig,42,Da Kleid kurz,19,519.00,0,131,
2011111121858,M Missoni,EDC9A210-MM2191,013,Mehrfarbig,44,Da Kleid kurz,19,519.00,0,131,
2011111121865,M Missoni,EDC9A210-MM2191,013,Mehrfarbig,46,Da Kleid kurz,19,519.00,0,131,
2011111121919,M Missoni,EDC9A22A-MM2213,013,Mehrfarbig,36,Da Kleid kurz,19,689.00,1,131,
2011111121926,M Missoni,EDC9A22A-MM2213,013,Mehrfarbig,38,Da Kleid kurz,19,689.00,0,131,
2011111121933,M Missoni,EDC9A22A-MM2213,013,Mehrfarbig,40,Da Kleid kurz,19,689.00,0,131,
2011111121940,M Missoni,EDC9A230-MM2193,013,Mehrfarbig,36,Da Kleid kurz,19,379.00,0,131,
2011111121957,M Missoni,EDC9A230-MM2193,013,Mehrfarbig,38,Da Kleid kurz,19,379.00,0,131,
2011111121964,M Missoni,EDC9A230-MM2193,013,Mehrfarbig,40,Da Kleid kurz,19,379.00,0,131,
2011111122312,M Missoni,EDC9A230-MM2193,013,Mehrfarbig,42,Da Kleid kurz,19,379.00,0,131,
2011111121971,M Missoni,EDC9A235-MM2193,013,Mehrfarbig,34,Da Kleid kurz,19,359.00,0,131,
2011111121988,M Missoni,EDC9A235-MM2193,013,Mehrfarbig,36,Da Kleid kurz,19,359.00,0,131,
2011111121995,M Missoni,EDC9A235-MM2193,013,Mehrfarbig,38,Da Kleid kurz,19,359.00,0,131,
2011111122008,M Missoni,EDC9A235-MM2193,013,Mehrfarbig,40,Da Kleid kurz,19,359.00,0,131,
2011111122015,M Missoni,EDC9A235-MM2193,307,Mehrfarbig,34,Da Kleid kurz,19,359.00,0,131,
2011111122022,M Missoni,EDC9A235-MM2193,307,Mehrfarbig,36,Da Kleid kurz,19,359.00,0,131,
2011111122039,M Missoni,EDC9A235-MM2193,307,Mehrfarbig,38,Da Kleid kurz,19,359.00,0,131,
2011111122046,M Missoni,EDC9A235-MM2193,307,Mehrfarbig,40,Da Kleid kurz,19,359.00,0,131,
2011111122053,M Missoni,EDC9A250-MM2195,758,Mehrfarbig,36,Da Kleid kurz,19,519.00,0,131,
2011111122060,M Missoni,EDC9A250-MM2195,758,Mehrfarbig,38,Da Kleid kurz,19,519.00,0,131,
2011111122077,M Missoni,EDC9A250-MM2195,758,Mehrfarbig,40,Da Kleid kurz,19,519.00,0,131,
2011111121872,M Missoni,EDCA225-MM2193,758,Mehrfarbig,34,Da Kleid kurz,19,369.00,0,131,
2011111121889,M Missoni,EDCA225-MM2193,758,Mehrfarbig,36,Da Kleid kurz,19,369.00,0,131,
2011111121896,M Missoni,EDCA225-MM2193,758,Mehrfarbig,38,Da Kleid kurz,19,369.00,0,131,
2011111121902,M Missoni,EDCA225-MM2193,758,Mehrfarbig,40,Da Kleid kurz,19,369.00,0,131,
2011111143126,M Missoni,FD323500-M9A177M,013,Mehrfarbig,40,Da Kleid kurz,19,629.00,1,131,
2011111143133,M Missoni,FD323500-M9A177M,013,Mehrfarbig,42,Da Kleid kurz,19,629.00,1,131,
